,specie,specieCode,genus,organismCode,antibiotic,antibioticCode,gram,resistance
1564,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,novobiocin,ANOV,p,0.982832618026
1565,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,penicillin,APEN,p,0.847790507365
1566,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,rifampicin,ARIF,p,0.0283687943262
1567,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,teicoplanin,ATEI,p,0.0588235294118
1568,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,tetracycline,ATET,p,0.0953545232274
1569,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,trimethoprim,ATRI,p,0.0613165013526
1570,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,vancomycin,AVAN,p,0.015267175572500001
1571,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,cefpodoxime,A_CEFPODOX,p,0.48148148148100006
1572,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,augmentin,AAUG,p,0.125
1573,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,cephalexin,ACELX,p,0.0
1574,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,ciprofloxacin,ACIP,p,0.23076923076900002
1575,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,clindamycin,ACLI,p,0.222222222222
1576,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,erythromycin,AERY,p,0.666666666667
1577,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,fusidic acid,AFUS,p,0.625
1578,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,gentamicin,AGEN,p,0.23076923076900002
1579,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,flucloxacillin,AMET,p,0.75
1580,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,mls markers,AMLS,p,0.666666666667
1581,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,mupirocin,AMUP,p,0.0
1582,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,nitrofurantoin,ANIT,p,0.0
1583,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,penicillin,APEN,p,0.777777777778
1584,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,rifampicin,ARIF,p,0.0
1585,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,teicoplanin,ATEI,p,0.0
1586,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,tetracycline,ATET,p,0.222222222222
1587,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,trimethoprim,ATRI,p,0.272727272727
1588,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus sp.,STAPH,vancomycin,AVAN,p,0.0
1589,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,amikacin,AAMI,n,0.642857142857
1590,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,amoxycillin,AAMO,n,0.0
1591,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,amp c markers,AAMPC,n,0.4
1592,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,augmentin,AAUG,n,0.33333333333299997
1593,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,aztreonam,AAZT,n,1.0
1594,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,ceftazidime,ACAZ,n,0.25
1595,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cephalexin,ACELX,n,1.0
1596,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,ciprofloxacin,ACIP,n,0.8235294117649999
1597,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,colistin sulphate,ACOL,n,0.0
1598,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cotrimoxazole,ACOT,n,0.0961538461538
1599,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cefotaxime,ACTX,n,0.46153846153800004
1600,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cefuroxime,ACXM,n,1.0
1601,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cefoxitin,ACXT,n,0.923076923077
1602,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,ertapenem,AERT,n,0.909090909091
1603,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,esbl markers,AESBL,n,0.8
1604,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,gentamicin,AGEN,n,0.625
1605,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,imipenem,AIMP,n,1.0
1606,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,mecillinam,AMEC,n,0.923076923077
1607,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,meropenem,AMER,n,0.785714285714
1608,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,nitrofurantoin,ANIT,n,0.9705882352940001
1609,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,tazocin,ATAZ,n,0.133333333333
1610,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,temocillin,ATEM,n,0.909090909091
1611,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,tobramycin,ATOB,n,0.75
1612,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,trimethoprim,ATRI,n,1.0
1613,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,vancomycin,AVAN,n,0.0
1614,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,cefpodoxime,A_CEFPODOX,n,1.0
1615,strenotrophomonas,A_STRENOTROPHOMONAS,stenotrophomonas maltophilia,SMAL,timentin,A_TIMENTIN,n,0.0
1616,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,amikacin,AAMI,p,1.0
1617,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,amoxycillin,AAMO,p,0.0540540540541
1618,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,augmentin,AAUG,p,0.046511627906999996
1619,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,ceftazidime,ACAZ,p,0.0
1620,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,cephalexin,ACELX,p,0.222222222222
1621,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,ciprofloxacin,ACIP,p,0.552631578947
1622,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,clindamycin,ACLI,p,0.206896551724
1623,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,colistin sulphate,ACOL,p,1.0
1624,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,cefotaxime,ACTX,p,0.0
1625,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,cefoxitin,ACXT,p,0.0
1626,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,ertapenem,AERT,p,0.0
1627,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,erythromycin,AERY,p,0.3
1628,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,gentamicin,AGEN,p,0.1
1629,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,levofloxacin,ALEV,p,0.5
1630,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,linezolid,ALIN,p,0.0
1631,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,meropenem,AMER,p,0.0
1632,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,mls markers,AMLS,p,0.8571428571430001
1633,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,moxifloxacin,AMOX,p,0.5
1634,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,nitrofurantoin,ANIT,p,0.05
1635,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,penicillin,APEN,p,0.0909090909091
1636,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,synercid,ASYN,p,0.0
1637,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,tazocin,ATAZ,p,0.0
1638,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,teicoplanin,ATEI,p,0.0
1639,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,temocillin,ATEM,p,0.5
1640,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,tetracycline,ATET,p,0.5
1641,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,trimethoprim,ATRI,p,0.413793103448
1642,streptococcus,A_STREPTOCOCCUS,alpha haemolytic streptococcus,AHS,vancomycin,AVAN,p,0.0212765957447
1643,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group d,A_BSGD,augmentin,AAUG,p,0.0
1644,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group d,A_BSGD,ciprofloxacin,ACIP,p,1.0
1645,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group d,A_BSGD,erythromycin,AERY,p,0.0
1646,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group d,A_BSGD,nitrofurantoin,ANIT,p,0.0
1647,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group d,A_BSGD,trimethoprim,ATRI,p,0.0
1648,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,amoxycillin,AAMO,p,0.0
1649,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,augmentin,AAUG,p,0.0
1650,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,cephalexin,ACELX,p,0.0
1651,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,ciprofloxacin,ACIP,p,1.0
1652,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,clindamycin,ACLI,p,0.0
1653,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,erythromycin,AERY,p,1.0
1654,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,nitrofurantoin,ANIT,p,0.0
1655,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,penicillin,APEN,p,0.0
1656,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,teicoplanin,ATEI,p,0.0
1657,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,tetracycline,ATET,p,0.0
1658,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,trimethoprim,ATRI,p,0.8571428571430001
1659,streptococcus,A_STREPTOCOCCUS,streptococcus bovis,A_SBOVIS,vancomycin,AVAN,p,0.0
1660,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,amoxycillin,AAMO,p,0.0
1661,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,augmentin,AAUG,p,0.0
1662,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,cephalexin,ACELX,p,0.0
1663,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,ciprofloxacin,ACIP,p,0.5
1664,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,clindamycin,ACLI,p,0.0
1665,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,erythromycin,AERY,p,1.0
1666,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,gentamicin,AGEN,p,0.5
1667,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,nitrofurantoin,ANIT,p,0.0
1668,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,penicillin,APEN,p,0.0
1669,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,tetracycline,ATET,p,1.0
1670,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,trimethoprim,ATRI,p,0.25
1671,streptococcus,A_STREPTOCOCCUS,streptococcus viridans,A_SVIRIDANS,vancomycin,AVAN,p,0.0
1672,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,amoxycillin,AAMO,p,0.0
1673,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,cephalexin,ACELX,p,0.0
1674,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,ciprofloxacin,ACIP,p,0.0
1675,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,clindamycin,ACLI,p,0.0
1676,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,erythromycin,AERY,p,0.0
1677,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,gentamicin,AGEN,p,1.0
1678,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,nitrofurantoin,ANIT,p,0.0
1679,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,penicillin,APEN,p,0.0
1680,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,tetracycline,ATET,p,1.0
1681,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus,BHS,trimethoprim,ATRI,p,0.0
1682,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,amoxycillin,AAMO,p,0.0
1683,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,augmentin,AAUG,p,0.0
1684,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,cephalexin,ACELX,p,0.0512820512821
1685,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,ciprofloxacin,ACIP,p,0.185185185185
1686,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,clindamycin,ACLI,p,0.0769230769231
1687,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,erythromycin,AERY,p,0.0645161290323
1688,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,gentamicin,AGEN,p,0.1
1689,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,mls markers,AMLS,p,0.9
1690,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,nitrofurantoin,ANIT,p,0.0
1691,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,penicillin,APEN,p,0.0
1692,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,teicoplanin,ATEI,p,0.0
1693,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,tetracycline,ATET,p,0.0645161290323
1694,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,trimethoprim,ATRI,p,0.022222222222199998
1695,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,vancomycin,AVAN,p,0.0
1696,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group a,BHSA,cefpodoxime,A_CEFPODOX,p,0.0
1697,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,amoxycillin,AAMO,p,0.00140548137737
1698,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,augmentin,AAUG,p,0.00072939460248
1699,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,cephalexin,ACELX,p,0.012
1700,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,ciprofloxacin,ACIP,p,0.244318181818
1701,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,clindamycin,ACLI,p,0.165551839465
1702,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,erythromycin,AERY,p,0.221487603306
1703,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,gentamicin,AGEN,p,0.37198515769900004
1704,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,linezolid,ALIN,p,0.0
1705,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,flucloxacillin,AMET,p,0.0
1706,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,mls markers,AMLS,p,0.8675
1707,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,nitrofurantoin,ANIT,p,0.0140807651435
1708,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,penicillin,APEN,p,0.0
1709,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,synercid,ASYN,p,0.14285714285700002
1710,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,teicoplanin,ATEI,p,0.0
1711,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,tetracycline,ATET,p,0.8627946127949999
1712,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,trimethoprim,ATRI,p,0.08345160374680001
1713,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,vancomycin,AVAN,p,0.0
1714,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group b,BHSB,cefpodoxime,A_CEFPODOX,p,0.213675213675
1715,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,amoxycillin,AAMO,p,0.0
1716,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,augmentin,AAUG,p,0.0
1717,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,cephalexin,ACELX,p,0.0
1718,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,ciprofloxacin,ACIP,p,0.0
1719,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,clindamycin,ACLI,p,0.0
1720,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,erythromycin,AERY,p,0.0
1721,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,nitrofurantoin,ANIT,p,0.0
1722,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,penicillin,APEN,p,0.0
1723,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,tetracycline,ATET,p,0.0
1724,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c,BHSC,trimethoprim,ATRI,p,0.0
1725,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,amoxycillin,AAMO,p,0.0
1726,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,augmentin,AAUG,p,0.0
1727,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,cephalexin,ACELX,p,0.05
1728,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,ciprofloxacin,ACIP,p,0.153846153846
1729,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,clindamycin,ACLI,p,0.0
1730,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,erythromycin,AERY,p,0.05
1731,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,gentamicin,AGEN,p,0.125
1732,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,mls markers,AMLS,p,1.0
1733,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,nitrofurantoin,ANIT,p,0.0689655172414
1734,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,penicillin,APEN,p,0.0
1735,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,teicoplanin,ATEI,p,0.0
1736,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,tetracycline,ATET,p,0.263157894737
1737,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,trimethoprim,ATRI,p,0.07142857142860001
1738,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,vancomycin,AVAN,p,0.0
1739,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group c/g,BHSCG,cefpodoxime,A_CEFPODOX,p,0.0
1740,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group g,BHSG,amoxycillin,AAMO,p,0.0
1741,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group g,BHSG,augmentin,AAUG,p,0.0
1742,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group g,BHSG,cephalexin,ACELX,p,0.0
1743,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group g,BHSG,nitrofurantoin,ANIT,p,0.0
1744,streptococcus,A_STREPTOCOCCUS,beta-haemolytic streptococcus group g,BHSG,trimethoprim,ATRI,p,0.0
1745,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,amoxycillin,AAMO,p,0.0
1746,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,augmentin,AAUG,p,0.0
1747,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,cephalexin,ACELX,p,0.0
1748,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,ciprofloxacin,ACIP,p,0.25
1749,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,clindamycin,ACLI,p,0.0
1750,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,erythromycin,AERY,p,0.0
1751,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,gentamicin,AGEN,p,0.5
1752,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,mls markers,AMLS,p,1.0
1753,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,nitrofurantoin,ANIT,p,0.0
1754,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,penicillin,APEN,p,0.0
1755,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,tetracycline,ATET,p,1.0
1756,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,trimethoprim,ATRI,p,0.125
1757,streptococcus,A_STREPTOCOCCUS,streptococcus agalactiae,SAGA,vancomycin,AVAN,p,0.0
1758,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,amoxycillin,AAMO,p,0.0
1759,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,augmentin,AAUG,p,0.0
1760,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,cephalexin,ACELX,p,0.0
1761,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,ciprofloxacin,ACIP,p,0.33333333333299997
1762,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,clindamycin,ACLI,p,0.166666666667
1763,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,erythromycin,AERY,p,0.166666666667
1764,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,gentamicin,AGEN,p,0.0
1765,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,mls markers,AMLS,p,0.5
1766,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,nitrofurantoin,ANIT,p,0.166666666667
1767,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,penicillin,APEN,p,0.0
1768,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,tetracycline,ATET,p,0.166666666667
1769,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,trimethoprim,ATRI,p,0.08333333333330001
1770,streptococcus,A_STREPTOCOCCUS,streptococcus milleri,SMIL,vancomycin,AVAN,p,0.0
1771,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,amoxycillin,AAMO,p,0.0
1772,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,augmentin,AAUG,p,0.0
1773,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,cephalexin,ACELX,p,0.2
1774,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,ciprofloxacin,ACIP,p,1.0
1775,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,clindamycin,ACLI,p,0.0
1776,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,erythromycin,AERY,p,0.428571428571
1777,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,gentamicin,AGEN,p,0.0
1778,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,mls markers,AMLS,p,1.0
1779,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,nitrofurantoin,ANIT,p,0.0
1780,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,penicillin,APEN,p,0.0
1781,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,teicoplanin,ATEI,p,0.0
1782,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,tetracycline,ATET,p,0.2
1783,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,trimethoprim,ATRI,p,0.666666666667
1784,streptococcus,A_STREPTOCOCCUS,streptococcus mitis,SMIT,vancomycin,AVAN,p,0.0
1785,streptococcus,A_STREPTOCOCCUS,streptococcus oralis,SORA,clindamycin,ACLI,p,0.0
1786,streptococcus,A_STREPTOCOCCUS,streptococcus oralis,SORA,erythromycin,AERY,p,0.0
1787,streptococcus,A_STREPTOCOCCUS,streptococcus oralis,SORA,penicillin,APEN,p,0.0
1788,streptococcus,A_STREPTOCOCCUS,streptococcus oralis,SORA,teicoplanin,ATEI,p,0.0
1789,streptococcus,A_STREPTOCOCCUS,streptococcus oralis,SORA,vancomycin,AVAN,p,0.0
1790,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,amoxycillin,AAMO,p,0.0
1791,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,clindamycin,ACLI,p,0.0
1792,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,erythromycin,AERY,p,0.0
