,DATE,MICROORGANISM,ANTIMICROBIAL,SENSITIVITY
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
