species,year,Conditioning_Resistant,Antibiotic_1,Antibiotic_2,S1S2,S1R2,R1S2,R1R2,MIS
E. coli,2015/16,TOBRAMYCIN,AZTREONAM,LEVOFLOXACIN,221,255,6,29,0.071287349
E. coli,2015/16,TOBRAMYCIN,AZTREONAM,NITROFURANTOIN,610,19,58,8,0.03530945
E. coli,2015/16,TOBRAMYCIN,AZTREONAM,PIPERACILLIN_TAZOBACTAM,630,41,62,17,0.064100123
E. coli,2015/16,TOBRAMYCIN,AZTREONAM,SULFA_TRIMETHOPRIM,245,441,26,54,0.011972059
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,CEFEPIME,292,0,119,92,0.368814156
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,CEFTAZIDIME,255,0,79,55,0.333544381
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,CEFTRIAXONE,370,0,105,125,0.444554883
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,CEFUROXIME,207,9,51,81,0.496523088
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,CIPROFLOXACIN,326,326,70,187,0.181277693
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,GENTAMICIN,51,600,61,196,-0.13262457
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,LEVOFLOXACIN,204,187,46,86,0.129669971
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,NITROFURANTOIN,604,16,216,27,0.071449121
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,589,10,167,55,0.183608204
E. coli,2015/16,TOBRAMYCIN,CEFAZOLIN,SULFA_TRIMETHOPRIM,259,392,81,176,0.066670488
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,CEFTAZIDIME,906,83,2,107,0.315231066
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,CEFTRIAXONE,992,190,2,151,0.313805607
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,CEFUROXIME,410,77,2,66,0.330064858
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,CIPROFLOXACIN,584,658,15,139,0.135067167
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,GENTAMICIN,135,1107,65,89,-0.133483063
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,LEVOFLOXACIN,482,549,11,93,0.11165744
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,NITROFURANTOIN,1112,58,123,15,0.023918315
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,PIPERACILLIN_TAZOBACTAM,1151,89,107,28,0.052423895
E. coli,2015/16,TOBRAMYCIN,CEFEPIME,SULFA_TRIMETHOPRIM,423,819,46,108,0.016330923
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,CEFTRIAXONE,991,77,5,188,0.434122873
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,CEFUROXIME,341,58,2,56,0.344769595
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,CIPROFLOXACIN,534,534,18,176,0.195263511
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,GENTAMICIN,94,974,78,116,-0.175213439
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,LEVOFLOXACIN,504,504,18,159,0.187493767
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,NITROFURANTOIN,980,39,157,21,0.043680363
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,997,69,159,35,0.064483054
E. coli,2015/16,TOBRAMYCIN,CEFTAZIDIME,SULFA_TRIMETHOPRIM,381,687,60,134,0.024545318
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,CEFUROXIME,352,55,4,88,0.453628677
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,CIPROFLOXACIN,602,548,44,306,0.266959516
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,GENTAMICIN,81,1069,132,218,-0.227461823
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,LEVOFLOXACIN,491,457,38,225,0.240132058
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,NITROFURANTOIN,1056,36,275,39,0.066977694
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,1063,86,285,44,0.042060249
E. coli,2015/16,TOBRAMYCIN,CEFTRIAXONE,SULFA_TRIMETHOPRIM,412,738,101,249,0.049467211
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,CIPROFLOXACIN,277,285,22,139,0.232572141
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,GENTAMICIN,32,530,39,122,-0.134987731
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,LEVOFLOXACIN,231,214,19,99,0.225793769
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,NITROFURANTOIN,515,9,117,19,0.085939603
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,516,15,102,30,0.135769699
E. coli,2015/16,TOBRAMYCIN,CEFUROXIME,SULFA_TRIMETHOPRIM,224,338,55,106,0.039255514
E. coli,2015/16,TOBRAMYCIN,CIPROFLOXACIN,GENTAMICIN,19,788,368,1001,-0.203738513
E. coli,2015/16,TOBRAMYCIN,CIPROFLOXACIN,LEVOFLOXACIN,643,0,8,1059,0.676895443
E. coli,2015/16,TOBRAMYCIN,CIPROFLOXACIN,NITROFURANTOIN,748,17,1164,94,0.046716159
E. coli,2015/16,TOBRAMYCIN,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,713,39,907,103,0.048085074
E. coli,2015/16,TOBRAMYCIN,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,271,536,433,936,0.018236877
E. coli,2015/16,TOBRAMYCIN,GENTAMICIN,LEVOFLOXACIN,14,295,637,764,-0.215071083
E. coli,2015/16,TOBRAMYCIN,GENTAMICIN,NITROFURANTOIN,309,36,1603,75,-0.035737494
E. coli,2015/16,TOBRAMYCIN,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,218,46,1401,96,-0.060065051
E. coli,2015/16,TOBRAMYCIN,GENTAMICIN,SULFA_TRIMETHOPRIM,91,295,613,1176,-0.061276037
E. coli,2015/16,TOBRAMYCIN,LEVOFLOXACIN,NITROFURANTOIN,610,14,916,72,0.045454896
E. coli,2015/16,TOBRAMYCIN,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,590,28,721,78,0.050335246
E. coli,2015/16,TOBRAMYCIN,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,218,433,336,723,0.01660034
E. coli,2015/16,TOBRAMYCIN,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,1459,109,67,16,0.026094193
E. coli,2015/16,TOBRAMYCIN,NITROFURANTOIN,SULFA_TRIMETHOPRIM,639,1273,22,89,0.027270567
E. coli,2015/16,TOBRAMYCIN,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,566,1054,36,106,0.027898048
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN,54,652,0,526,0.063749433
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,123,592,3,534,0.141555581
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,AZTREONAM,168,1,77,12,0.111678399
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CEFAZOLIN,352,13,127,67,0.273517701
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CEFEPIME,607,9,423,69,0.11744082
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,573,30,317,177,0.290259434
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,545,58,268,221,0.339273299
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CEFUROXIME,141,15,55,35,0.269550435
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,406,321,156,408,0.272588574
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,GENTAMICIN,30,697,176,387,-0.254613666
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,329,237,135,326,0.280715128
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,687,19,490,35,0.038857586
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,689,3,434,94,0.153868068
E. coli,2017/18,TOBRAMYCIN,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,259,468,197,367,0.006855699
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,AMPICILLIN_SULBACTAM,107,0,114,1642,0.214320325
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,AZTREONAM,69,8,798,106,0.003822865
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CEFAZOLIN,81,1,896,221,0.039233798
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CEFEPIME,93,3,1531,123,0.008218956
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CEFTAZIDIME,83,5,1218,234,0.020529021
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CEFTRIAXONE,88,5,1247,382,0.032944681
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CEFUROXIME,58,13,502,164,0.021525877
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,CIPROFLOXACIN,69,42,835,1031,0.036821064
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,GENTAMICIN,28,83,266,1602,0.024468027
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,LEVOFLOXACIN,33,25,579,716,0.020015282
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,NITROFURANTOIN,98,5,1673,72,-0.00156004
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,100,1,1689,151,0.011950173
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN,SULFA_TRIMETHOPRIM,72,38,629,1239,0.067532108
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,AZTREONAM,123,11,673,65,0.003096994
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CEFAZOLIN,141,7,773,166,0.055127399
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CEFEPIME,181,5,1350,104,0.016475672
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CEFTAZIDIME,168,10,1133,229,0.041954199
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CEFTRIAXONE,165,18,1103,326,0.049056648
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CEFUROXIME,105,19,455,158,0.056626015
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,120,103,749,956,0.040478453
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,GENTAMICIN,39,184,259,1448,0.009571788
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,66,65,545,714,0.024271213
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,NITROFURANTOIN,198,9,1520,71,0.000466588
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,198,1,1536,151,0.026097928
E. coli,2017/18,TOBRAMYCIN,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,107,115,570,1137,0.061021316
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CEFAZOLIN,684,94,9,84,0.300215827
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CEFEPIME,667,1,60,54,0.241206893
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CEFTAZIDIME,511,4,8,39,0.271057293
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CEFTRIAXONE,615,10,8,106,0.44165589
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CEFUROXIME,531,125,10,41,0.16977097
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,CIPROFLOXACIN,433,436,19,96,0.131023821
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,GENTAMICIN,109,760,41,74,-0.101946142
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,LEVOFLOXACIN,151,170,7,29,0.096216237
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,NITROFURANTOIN,768,26,94,6,0.011440876
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,PIPERACILLIN_TAZOBACTAM,786,61,95,20,0.045965664
E. coli,2017/18,TOBRAMYCIN,AZTREONAM,SULFA_TRIMETHOPRIM,316,553,48,67,-0.022299882
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,CEFEPIME,764,1,163,43,0.138269674
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,CEFTAZIDIME,643,2,102,44,0.183628983
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,CEFTRIAXONE,731,3,102,106,0.33356461
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,CEFUROXIME,441,87,50,68,0.252446731
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,CIPROFLOXACIN,516,462,68,153,0.130441765
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,GENTAMICIN,109,869,51,171,-0.074264038
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,LEVOFLOXACIN,261,248,43,57,0.045359953
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,NITROFURANTOIN,899,27,189,15,0.027886399
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,917,35,172,44,0.108606128
E. coli,2017/18,TOBRAMYCIN,CEFAZOLIN,SULFA_TRIMETHOPRIM,360,616,82,140,-0.000312165
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,CEFTAZIDIME,1276,139,5,92,0.213608979
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,CEFTRIAXONE,1313,255,2,124,0.219768597
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,CEFUROXIME,464,128,1,32,0.146573386
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,CIPROFLOXACIN,794,829,9,116,0.100903617
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,GENTAMICIN,233,1391,44,82,-0.058897034
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,LEVOFLOXACIN,544,580,10,87,0.103299639
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,NITROFURANTOIN,1465,63,100,6,0.003856037
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,PIPERACILLIN_TAZOBACTAM,1500,117,99,27,0.042036515
E. coli,2017/18,TOBRAMYCIN,CEFEPIME,SULFA_TRIMETHOPRIM,565,1059,47,79,-0.006733111
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,CEFTRIAXONE,1220,76,2,237,0.445058825
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,CEFUROXIME,421,106,2,50,0.238526177
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,CIPROFLOXACIN,698,602,28,210,0.20519109
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,GENTAMICIN,152,1149,70,169,-0.097360286
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,LEVOFLOXACIN,518,449,28,198,0.237052921
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,NITROFURANTOIN,1191,42,197,21,0.034271192
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,1215,78,195,36,0.052457131
E. coli,2017/18,TOBRAMYCIN,CEFTAZIDIME,SULFA_TRIMETHOPRIM,455,846,84,154,-0.001679292
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,CEFUROXIME,417,105,3,54,0.25501551
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,CIPROFLOXACIN,737,597,57,329,0.266775108
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,GENTAMICIN,137,1198,133,254,-0.174609475
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,LEVOFLOXACIN,495,395,51,255,0.282728631
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,NITROFURANTOIN,1211,41,325,30,0.037426509
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,1236,92,329,49,0.043068068
E. coli,2017/18,TOBRAMYCIN,CEFTRIAXONE,SULFA_TRIMETHOPRIM,470,865,134,252,0.003415257
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,CIPROFLOXACIN,308,252,45,132,0.210802217
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,GENTAMICIN,59,501,35,142,-0.069355106
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,LEVOFLOXACIN,126,113,13,65,0.255152409
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,NITROFURANTOIN,497,9,145,15,0.058512882
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,507,29,144,26,0.075429839
E. coli,2017/18,TOBRAMYCIN,CEFUROXIME,SULFA_TRIMETHOPRIM,195,365,71,106,-0.038757118
E. coli,2017/18,TOBRAMYCIN,CIPROFLOXACIN,GENTAMICIN,41,908,411,1027,-0.213829217
E. coli,2017/18,TOBRAMYCIN,CIPROFLOXACIN,LEVOFLOXACIN,623,3,7,910,0.692106051
E. coli,2017/18,TOBRAMYCIN,CIPROFLOXACIN,NITROFURANTOIN,888,14,1213,89,0.04796616
E. coli,2017/18,TOBRAMYCIN,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,850,45,989,116,0.053073927
E. coli,2017/18,TOBRAMYCIN,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,298,651,507,930,-0.037113148
E. coli,2017/18,TOBRAMYCIN,GENTAMICIN,LEVOFLOXACIN,19,255,611,660,-0.217640005
E. coli,2017/18,TOBRAMYCIN,GENTAMICIN,NITROFURANTOIN,361,35,1741,68,-0.031659873
E. coli,2017/18,TOBRAMYCIN,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,267,52,1573,110,-0.055592875
E. coli,2017/18,TOBRAMYCIN,GENTAMICIN,SULFA_TRIMETHOPRIM,147,306,658,1276,-0.009653204
E. coli,2017/18,TOBRAMYCIN,LEVOFLOXACIN,NITROFURANTOIN,586,9,749,62,0.056009858
E. coli,2017/18,TOBRAMYCIN,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,577,30,686,79,0.052085248
E. coli,2017/18,TOBRAMYCIN,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,188,442,326,588,-0.05612937
E. coli,2017/18,TOBRAMYCIN,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,1670,123,64,15,0.021804818
E. coli,2017/18,TOBRAMYCIN,NITROFURANTOIN,SULFA_TRIMETHOPRIM,716,1387,28,74,0.011490079
E. coli,2017/18,TOBRAMYCIN,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,652,1187,49,113,0.01536986
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,107,65,0,37,0.313426916
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,CEFEPIME,131,4,18,14,0.263966577
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,152,13,9,24,0.366878462
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,149,17,10,23,0.337161513
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,167,7,20,17,0.256899075
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,GENTAMICIN,162,12,17,20,0.286105033
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,IMIPENEM,148,0,22,1,0.040715418
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,158,5,21,8,0.138839065
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,57,108,4,25,0.099935014
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,151,14,10,23,0.348725346
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,154,12,10,26,0.384738789
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,AZTREONAM,154,0,102,42,0.25335848
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CEFAZOLIN,151,2,71,70,0.423548249
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CEFEPIME,214,0,167,64,0.237255622
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CEFTAZIDIME,201,3,137,64,0.272290805
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CEFTRIAXONE,252,3,166,110,0.338414608
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CEFUROXIME,159,4,68,80,0.458782177
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,311,18,223,117,0.272543866
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,GENTAMICIN,319,10,260,80,0.191369214
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,IMIPENEM,198,0,203,28,0.104793938
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,220,7,184,58,0.19442166
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,MEROPENEM,111,0,127,21,0.119801679
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,NITROFURANTOIN,96,174,57,206,0.137933953
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,275,1,171,138,0.375489526
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AMPICILLIN_SULBACTAM,TOBRAMYCIN,212,10,152,94,0.31068392
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CEFAZOLIN,84,7,0,26,0.550244477
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CEFEPIME,232,0,15,43,0.437808542
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CEFTAZIDIME,140,1,1,13,0.307347407
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CEFTRIAXONE,230,3,1,57,0.519890074
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CEFUROXIME,194,35,1,26,0.294928477
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,CIPROFLOXACIN,255,27,14,47,0.394378997
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,GENTAMICIN,265,17,40,21,0.177775504
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,IMIPENEM,147,0,4,13,0.304690936
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,LEVOFLOXACIN,150,11,4,14,0.275250976
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,MEROPENEM,190,0,28,18,0.250370994
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,NITROFURANTOIN,61,140,1,33,0.117486321
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,PIPERACILLIN_TAZOBACTAM,212,43,13,47,0.373857313
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,AZTREONAM,TOBRAMYCIN,214,18,6,44,0.449839697
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,CEFEPIME,79,0,27,43,0.515757509
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,CEFTAZIDIME,106,0,14,36,0.54026146
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,CEFTRIAXONE,141,0,21,73,0.614707063
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,CEFUROXIME,71,5,6,31,0.609541829
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,CIPROFLOXACIN,231,18,43,54,0.386359152
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,GENTAMICIN,239,10,60,37,0.27614702
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,IMIPENEM,103,0,45,10,0.159972301
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,LEVOFLOXACIN,130,9,25,19,0.274972237
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,MEROPENEM,75,0,36,9,0.178633334
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,NITROFURANTOIN,79,152,4,78,0.203785774
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,182,13,29,51,0.454713892
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFAZOLIN,TOBRAMYCIN,148,9,23,38,0.441711203
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,CEFTAZIDIME,278,21,0,27,0.290185516
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,CEFTRIAXONE,376,40,0,74,0.424115059
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,CEFUROXIME,174,37,0,44,0.421396197
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,CIPROFLOXACIN,380,43,19,57,0.342185558
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,GENTAMICIN,390,33,49,27,0.154388687
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,IMIPENEM,277,0,19,16,0.20472481
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,LEVOFLOXACIN,279,17,11,20,0.224524652
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,MEROPENEM,199,2,29,17,0.225783579
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,NITROFURANTOIN,102,231,4,43,0.088066916
K. pneumoniae,2015/16,SULFA_TRIMETHOPRIM,CEFEPIME,PIPERACILLIN_TAZOBACTAM,353,68,9,53,0.309067512
