domain,phylum,class,order,family,genus,species,acronym,gram_stain
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,marilimosa,OLLE_MARI,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,namhaensis,OLLE_NAMH,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,,OLLEYA,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,mediterranea,OLSE_MEDI,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,phocaeensis,OLSE_PHOC,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,profusa,OLSE_PROF,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,provencensis,OLSE_PROV,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,scatoligenes,OLSE_SCAT,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,uli,OLSE_ULI,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,umbonata,OLSE_UMBO,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,urininfantis,OLSE_URIN,
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,,OLSENELLA,
Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,Omnitrophaceae,Omnitrophus,fodinae,OMNI_FODI,
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,terrae,OPIT_TERR,
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,,OPITUTUS,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Orbus,hercynius,ORBU_HERC,
Bacteria,Firmicutes,Halanaerobiia,Halobacteroidales,Halobacteroidaceae,Orenia,marismortui,OREN_MARI,
Bacteria,Firmicutes,Halanaerobiia,Halobacteroidales,Halobacteroidaceae,Orenia,metallireducens,OREN_META,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Oribacterium,asaccharolyticum,ORIB_ASAC,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Oribacterium,parvum,ORIB_PARV,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Oribacterium,sinus,ORIB_SINU,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Oribacterium,,ORIBACTERIUM,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Oricola,cellulosilytica,ORIC_CELL,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Oricola,,ORICOLA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,chuto,ORIE_CHUT,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,tsutsugamushi,ORIE_TSUT,
Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,apprima,ORNA_APPR,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Ornithinibacillus,californiensis,ORNI_CALI,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Ornithinibacillus,contaminans,ORNI_CONT,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Ornithinibacillus,halophilus,ORNI_HALO,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Ornithinibacillus,scapharcae,ORNI_SCAP,
,,,,,Ornithinibacter,aureus,ORNI_AURE,p
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinicoccus,hortensis,ORNI_HORT,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinicoccus,murale,ORNI_MURA,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinicoccus,,ORNITHINICOCCUS,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinimicrobium,humiphilum,ORNI_HUMI,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinimicrobium,pekingense,ORNI_PEKI,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinimicrobium,,ORNITHINIMICROBIUM,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,hominis,ORNI_HOMI,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,rhinotracheale,ORNI_RHIN,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Orrella,dioscoreae,ORRE_DIOS,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Oryzihumus,leptocrescens,ORYZ_LEPT,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Oryzisolibacter,propanilivorax,ORYZ_PROP,
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,Oscillatoria,acuminata,OSCI_ACUM,
Bacteria,Firmicutes,Clostridia,Oscillo,Oscillo,Oscillibacter,ruminantium,OSCI_RUMI,
Bacteria,Firmicutes,Clostridia,Oscillo,Oscillo,Oscillibacter,valericigenes,OSCI_VALE,
Bacteria,Firmicutes,Clostridia,Oscillo,Oscillo,Oscillibacter,welbionis,OSCI_WELB,
Bacteria,Firmicutes,Clostridia,Oscillo,Oscillo,Oscillibacter,,OSCILLIBACTER,
Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Oscillochloris,trichoides,OSCI_TRIC,
Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Oscillochloris,,OSCILLOCHLORIS,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Otariodibacter,oris,OTAR_ORIS,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ottowia,oryzae,OTTO_ORYZ,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ottowia,thiooxydans,OTTO_THIO,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ottowia,,OTTOWIA,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,Owenweeksia,hongkongensis,OWEN_HONG,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,Owenweeksia,,OWENWEEKSIA,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Oxalobacter,formigenes,OXAL_FORM,
Bacteria,Firmicutes,Clostridia,Clostridiales,Oxobacteraceae,Oxobacter,pfennigii,OXOB_PFEN,
Bacteria,Riflebacteria,Ozemobacteria,Ozemobacterales,Ozemobacteraceae,Ozemobacter,sibiricus,OZEM_SIBI,
Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,Paceibacteraceae,Paceibacter,normanii,PACE_NORM,
Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,Paceibacteraceae,Paceibacter,,PACEIBACTER,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pacificibacter,marinus,PACI_MARI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pacificibacter,maritimus,PACI_MARIT,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pacificimonas,flava,PACI_FLAV,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pacificimonas,,PACIFICIMONAS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pacificitalea,manganoxidans,PACI_MANG,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paenalcaligenes,hominis,PAEN_HOMI,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paenalcaligenes,,PAENALCALIGENES,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,aurescens,PAEN_AURE,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,nicotinovorans,PAEN_NICO,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,nitroguajacolicus,PAEN_NITR,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,ureafaciens,PAEN_UREA,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,,PAENARTHROBACTER,
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paeni,,PAENI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,aceti,PAEN_ACET,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,agaridevorans,PAEN_AGAR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,alginolyticus,PAEN_ALGI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,algorifonticola,PAEN_ALGO,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,alvei,PAEN_ALVE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,amylolyticus,PAEN_AMYL,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,anaericanus,PAEN_ANAE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,antarcticus,PAEN_ANTA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,antibioticophila,PAEN_ANTI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,apiarius,PAEN_APIA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,aquistagni,PAEN_AQUI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,assamensis,PAEN_ASSA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,baekrokdamisoli,PAEN_BAEK,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,barcinonensis,PAEN_BARC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,barengoltzii,PAEN_BARE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,beijingensis,PAEN_BEIJ,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,borealis,PAEN_BORE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,bouchesdurhonensis,PAEN_BOUC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,bovis,PAEN_BOVI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,camerounensis,PAEN_CAME,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,campinasensis,PAEN_CAMP,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,castaneae,PAEN_CAST,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,catalpae,PAEN_CATA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,cellulosilyticus,PAEN_CELL,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,chibensis,PAEN_CHIB,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,chitinolyticus,PAEN_CHIT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,chondroitinus,PAEN_CHON,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,contaminans,PAEN_CONT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,crassostreae,PAEN_CRAS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,curdlanolyticus,PAEN_CURD,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,daejeonensis,PAEN_DAEJ,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,darwinianus,PAEN_DARW,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,dauci,PAEN_DAUC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,dendritiformis,PAEN_DEND,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,donghaensis,PAEN_DONG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,durus,PAEN_DURU,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ehimensis,PAEN_EHIM,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,elgii,PAEN_ELGI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,etheri,PAEN_ETHE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ferrarius,PAEN_FERR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,fonticola,PAEN_FONT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,forsythiae,PAEN_FORS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ginsengarvi,PAEN_GINS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ginsengihumi,PAEN_GINSE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,glacialis,PAEN_GLAC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,glucanolyticus,PAEN_GLUC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,glycanilyticus,PAEN_GLYC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,gorillae,PAEN_GORI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,graminis,PAEN_GRAM,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,harenae,PAEN_HARE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,hemerocallicola,PAEN_HEME,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,herberti,PAEN_HERB,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,humicus,PAEN_HUMI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ihbetae,PAEN_IHBE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ihuae,PAEN_IHUA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,ihumii,PAEN_IHUM,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,illinoisensis,PAEN_ILLI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,jamilae,PAEN_JAMI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,jilunlii,PAEN_JILU,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,kobensis,PAEN_KOBE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,koleovorans,PAEN_KOLE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,kribbensis,PAEN_KRIB,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,lactis,PAEN_LACT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,larvae,PAEN_LARV,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,lautus,PAEN_LAUT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,lentus,PAEN_LENT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,luteus,PAEN_LUTE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,macerans,PAEN_MACE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,macquariensis,PAEN_MACQ,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,massiliensis,PAEN_MASS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,montanisoli,PAEN_MONT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,mucilaginosus,PAEN_MUCI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,nanensis,PAEN_NANE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,naphthalenovorans,PAEN_NAPH,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,odorifer,PAEN_ODOR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,oryzae,PAEN_ORYZ,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pabuli,PAEN_PABU,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,paeoniae,PAEN_PAEO,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,panacisoli,PAEN_PANA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pasadenensis,PAEN_PASA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pectinilyticus,PAEN_PECT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,peoriae,PAEN_PEOR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,phocaensis,PAEN_PHOC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,physcomitrellae,PAEN_PHYS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pini,PAEN_PINI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pinihumi,PAEN_PINIH,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pinisoli,PAEN_PINIS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,polymyxa,PAEN_POLY,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,polysaccharolyticus,PAEN_POLYS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,popilliae,PAEN_POPI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,prosopidis,PAEN_PROS,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,rhizo,PAEN_RHIZ,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,rigui,PAEN_RIGU,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,riograndensis,PAEN_RIOG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,rubinfantis,PAEN_RUBI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,sabinae,PAEN_SABI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,sanguinis,PAEN_SANG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,selenitireducens,PAEN_SELE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,senegalensis,PAEN_SENE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,senegalimassiliensis,PAEN_SENEG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,silvae,PAEN_SILV,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,sinopodophylli,PAEN_SINO,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,solani,PAEN_SOLA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,sonchi,PAEN_SONC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,sophorae,PAEN_SOPH,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,stellifer,PAEN_STEL,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,swuensis,PAEN_SWUE,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,taichungensis,PAEN_TAIC,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,taihuensis,PAEN_TAIH,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,taiwanensis,PAEN_TAIW,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,terrae,PAEN_TERR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,terrigena,PAEN_TERRI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Reconcilibacillaceae,Paenibacillus,thermoaerophilus,PAEN_THER,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,thiaminolyticus,PAEN_THIA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,tianmuensis,PAEN_TIAN,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,tuaregi,PAEN_TUAR,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,typhae,PAEN_TYPH,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,tyrfis,PAEN_TYRF,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uliginis,PAEN_ULIG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,validus,PAEN_VALI,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,whitsoniae,PAEN_WHIT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,wulumuqiensis,PAEN_WULU,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,wynnii,PAEN_WYNN,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xerothermodurans,PAEN_XERO,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xylanexedens,PAEN_XYLA,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xylaniclasticus,PAEN_XYLAN,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,yonginensis,PAEN_YONG,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,zanthoxyli,PAEN_ZANT,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,,PAENIBACILLUS,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paeniclostridium,sordellii,PAEN_SORD,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paeniglutamicibacter,antarcticus,PAEN_ANTAR,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paeniglutamicibacter,gangotriensis,PAEN_GANG,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paeniglutamicibacter,,PAENIGLUTAMICIBACTER,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,enshiensis,PAEN_ENSH,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,ferrireducens,PAEN_FERRI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,hankyongi,PAEN_HANK,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,,PAENIRHODOBACTER,
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,abortibovis,PAJA_ABOR,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,abyssalis,PALL_ABYS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,aestuarii,PALL_AEST,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,guishaninsula,PALL_GUIS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,marisminoris,PALL_MARI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,pelagius,PALL_PELA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,salinus,PALL_SALI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,,PALLERONIA,
Bacteria,Planctomycetota,Planctomycetes,Iso,Iso,Paludi,,PALUDI,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,jiangxiensis,PALU_JIAN,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,propionicigenes,PALU_PROP,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,PALUDIBACTER,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Paludibacterium,purpuratum,PALU_PURP,
